Date, Open, High, Low, Close
11/14/14, 2039.74, 2042.22, 2035.20, 2039.82
11/13/14, 2039.21, 2046.18, 2030.44, 2039.33
11/12/14, 2037.75, 2040.33, 2031.95, 2038.25
11/11/14, 2038.20, 2041.28, 2035.28, 2039.68
11/10/14, 2032.01, 2038.70, 2030.17, 2038.26
11/07/14, 2032.36, 2034.26, 2025.07, 2031.92
11/06/14, 2023.33, 2031.61, 2015.86, 2031.21
11/05/14, 2015.29, 2023.77, 2014.42, 2023.57
11/04/14, 2015.81, 2015.98, 2001.01, 2012.10
11/03/14, 2018.21, 2024.46, 2013.68, 2017.81
10/31/14, 2001.20, 2018.19, 2001.20, 2018.05
10/30/14, 1979.49, 1999.40, 1974.75, 1994.65
10/29/14, 1983.29, 1991.40, 1969.04, 1982.30
10/28/14, 1964.14, 1985.05, 1964.14, 1985.05
10/27/14, 1962.97, 1964.64, 1951.37, 1961.63
10/24/14, 1951.59, 1965.27, 1946.27, 1964.58
10/23/14, 1931.02, 1961.95, 1931.02, 1950.82
10/22/14, 1941.29, 1949.31, 1926.83, 1927.11
10/21/14, 1909.38, 1942.45, 1909.38, 1941.28
10/20/14, 1885.62, 1905.03, 1882.30, 1904.01
10/17/14, 1864.91, 1898.16, 1864.91, 1886.76
10/16/14, 1855.95, 1876.01, 1835.02, 1862.76
10/15/14, 1874.18, 1874.18, 1820.66, 1862.49
10/14/14, 1877.11, 1898.71, 1871.79, 1877.70
10/13/14, 1905.65, 1912.09, 1874.14, 1874.74
10/10/14, 1925.63, 1936.98, 1906.05, 1906.13
10/09/14, 1967.68, 1967.68, 1927.56, 1928.21
10/08/14, 1935.55, 1970.36, 1925.25, 1968.89
10/07/14, 1962.36, 1962.36, 1934.87, 1935.10
10/06/14, 1970.01, 1977.84, 1958.43, 1964.82
10/03/14, 1948.12, 1971.19, 1948.12, 1967.90
10/02/14, 1945.83, 1952.32, 1926.03, 1946.17
10/01/14, 1971.44, 1971.44, 1941.72, 1946.16
09/30/14, 1978.21, 1985.17, 1968.96, 1972.29
09/29/14, 1978.96, 1981.28, 1964.04, 1977.80
09/26/14, 1966.22, 1986.37, 1966.22, 1982.85
09/25/14, 1997.32, 1997.32, 1965.99, 1965.99
09/24/14, 1983.34, 1999.79, 1978.63, 1998.30
09/23/14, 1992.78, 1995.41, 1982.77, 1982.77
09/22/14, 2009.08, 2009.08, 1991.01, 1994.29
09/19/14, 2012.74, 2019.26, 2006.59, 2010.40
09/18/14, 2003.07, 2012.34, 2003.07, 2011.36
09/17/14, 1999.30, 2010.74, 1993.29, 2001.57
09/16/14, 1981.93, 2002.28, 1979.06, 1998.98
09/15/14, 1986.04, 1987.18, 1978.48, 1984.13
09/12/14, 1996.74, 1996.74, 1980.26, 1985.54
09/11/14, 1992.85, 1997.65, 1985.93, 1997.45
09/10/14, 1988.41, 1996.66, 1982.99, 1995.69
09/09/14, 2000.73, 2001.01, 1984.61, 1988.44
09/08/14, 2007.17, 2007.17, 1995.60, 2001.54
09/05/14, 1998.00, 2007.71, 1990.10, 2007.71
09/04/14, 2001.67, 2011.17, 1992.54, 1997.65
09/03/14, 2003.57, 2009.28, 1998.14, 2000.72
09/02/14, 2004.07, 2006.12, 1994.85, 2002.28
08/29/14, 1998.45, 2003.38, 1994.65, 2003.37
08/28/14, 1997.42, 1998.55, 1990.52, 1996.74
08/27/14, 2000.54, 2002.14, 1996.20, 2000.12
08/26/14, 1998.59, 2005.04, 1998.59, 2000.02
08/25/14, 1991.74, 2001.95, 1991.74, 1997.92
08/22/14, 1992.60, 1993.54, 1984.76, 1988.40
08/21/14, 1986.82, 1994.76, 1986.82, 1992.37
08/20/14, 1980.46, 1988.57, 1977.68, 1986.51
08/19/14, 1972.73, 1982.57, 1972.73, 1981.60
08/18/14, 1958.36, 1971.99, 1958.36, 1971.74
08/15/14, 1958.87, 1964.04, 1941.50, 1955.06
08/14/14, 1947.41, 1955.23, 1947.41, 1955.18
08/13/14, 1935.60, 1948.41, 1935.60, 1946.72
08/12/14, 1935.73, 1939.65, 1928.29, 1933.75
08/11/14, 1933.43, 1944.90, 1933.43, 1936.92
08/08/14, 1910.35, 1932.38, 1909.01, 1931.59
08/07/14, 1923.03, 1928.89, 1904.78, 1909.57
08/06/14, 1917.29, 1927.91, 1911.45, 1920.24
08/05/14, 1936.34, 1936.34, 1913.77, 1920.21
08/04/14, 1926.62, 1942.92, 1921.20, 1938.99
08/01/14, 1929.80, 1937.35, 1916.37, 1925.15
07/31/14, 1965.14, 1965.14, 1930.67, 1930.67
07/30/14, 1973.21, 1978.90, 1962.42, 1970.07
07/29/14, 1980.03, 1984.85, 1969.95, 1969.95
07/28/14, 1978.25, 1981.52, 1967.31, 1978.91
07/25/14, 1984.60, 1984.60, 1974.37, 1978.34
07/24/14, 1988.07, 1991.39, 1985.79, 1987.98
07/23/14, 1985.32, 1989.23, 1982.44, 1987.01
07/22/14, 1975.65, 1986.24, 1975.65, 1983.53
07/21/14, 1976.93, 1976.93, 1965.77, 1973.63
07/18/14, 1961.54, 1979.91, 1960.82, 1978.22
07/17/14, 1979.75, 1981.80, 1955.59, 1958.12
07/16/14, 1976.35, 1983.94, 1975.67, 1981.57
07/15/14, 1977.36, 1982.52, 1965.34, 1973.28
07/14/14, 1969.86, 1979.85, 1969.86, 1977.10
07/11/14, 1965.76, 1968.67, 1959.63, 1967.57
07/10/14, 1966.67, 1969.84, 1952.86, 1964.68
07/09/14, 1965.10, 1974.15, 1965.10, 1972.83
07/08/14, 1976.39, 1976.39, 1959.46, 1963.71
07/07/14, 1984.22, 1984.22, 1974.88, 1977.65
07/03/14, 1975.88, 1985.59, 1975.88, 1985.44
07/02/14, 1973.06, 1976.67, 1972.58, 1974.62
07/01/14, 1962.29, 1978.58, 1962.29, 1973.32
06/30/14, 1960.79, 1964.24, 1958.22, 1960.23
06/27/14, 1956.56, 1961.47, 1952.18, 1960.96
06/26/14, 1959.89, 1959.89, 1944.69, 1957.22
06/25/14, 1949.27, 1960.83, 1947.49, 1959.53
06/24/14, 1961.97, 1968.17, 1948.34, 1949.98
06/23/14, 1962.92, 1963.74, 1958.89, 1962.61
06/20/14, 1960.45, 1963.91, 1959.17, 1962.87
06/19/14, 1957.50, 1959.87, 1952.26, 1959.48
06/18/14, 1942.73, 1957.74, 1939.29, 1956.98
06/17/14, 1937.15, 1943.69, 1933.55, 1941.99
06/16/14, 1934.84, 1941.15, 1930.91, 1937.78
06/13/14, 1930.80, 1937.30, 1927.69, 1936.16
06/12/14, 1943.35, 1943.35, 1925.78, 1930.11
06/11/14, 1949.37, 1949.37, 1940.08, 1943.89
06/10/14, 1950.34, 1950.86, 1944.64, 1950.79
06/09/14, 1948.97, 1955.55, 1947.16, 1951.27
06/06/14, 1942.41, 1949.44, 1942.41, 1949.44
06/05/14, 1928.52, 1941.74, 1922.93, 1940.46
06/04/14, 1923.06, 1928.63, 1918.60, 1927.88
06/03/14, 1923.07, 1925.07, 1918.79, 1924.24
06/02/14, 1923.87, 1925.88, 1915.98, 1924.97
05/30/14, 1920.33, 1924.03, 1916.64, 1923.57
05/29/14, 1910.60, 1920.03, 1909.82, 1920.03
05/28/14, 1911.77, 1914.46, 1907.30, 1909.78
05/27/14, 1902.01, 1912.28, 1902.01, 1911.91
05/23/14, 1893.32, 1901.26, 1893.32, 1900.53
05/22/14, 1888.19, 1896.33, 1885.39, 1892.49
05/21/14, 1873.34, 1888.80, 1873.34, 1888.03
05/20/14, 1884.88, 1884.88, 1868.14, 1872.83
05/19/14, 1876.66, 1886.00, 1872.42, 1885.08
05/16/14, 1871.19, 1878.28, 1864.82, 1877.86
05/15/14, 1888.16, 1888.16, 1862.36, 1870.85
05/14/14, 1897.13, 1897.13, 1885.77, 1888.53
05/13/14, 1896.75, 1902.17, 1896.06, 1897.45
05/12/14, 1880.03, 1897.13, 1880.03, 1896.65
05/09/14, 1875.27, 1878.57, 1867.02, 1878.48
05/08/14, 1877.39, 1889.07, 1870.05, 1875.63
05/07/14, 1868.53, 1878.83, 1859.79, 1878.21
05/06/14, 1883.69, 1883.69, 1867.72, 1867.72
05/05/14, 1879.45, 1885.51, 1866.77, 1884.66
05/02/14, 1885.30, 1891.33, 1878.50, 1881.14
05/01/14, 1884.39, 1888.59, 1878.04, 1883.68
04/30/14, 1877.10, 1885.20, 1872.69, 1883.95
04/29/14, 1870.78, 1880.60, 1870.78, 1878.33
04/28/14, 1865.00, 1877.01, 1850.61, 1869.43
04/25/14, 1877.72, 1877.72, 1859.70, 1863.40
04/24/14, 1881.97, 1884.06, 1870.24, 1878.61
04/23/14, 1879.32, 1879.75, 1873.91, 1875.39
04/22/14, 1872.57, 1884.89, 1872.57, 1879.55
04/21/14, 1865.79, 1871.89, 1863.18, 1871.89
04/17/14, 1861.73, 1869.63, 1856.72, 1864.85
04/16/14, 1846.01, 1862.31, 1846.01, 1862.31
04/15/14, 1831.45, 1844.02, 1816.29, 1842.98
04/14/14, 1818.18, 1834.19, 1815.80, 1830.61
04/11/14, 1830.65, 1835.07, 1814.36, 1815.69
04/10/14, 1872.28, 1872.53, 1830.87, 1833.08
04/09/14, 1852.64, 1872.43, 1852.38, 1872.18
04/08/14, 1845.48, 1854.95, 1837.49, 1851.96
04/07/14, 1863.92, 1864.04, 1841.48, 1845.04
04/04/14, 1890.25, 1897.28, 1863.26, 1865.09
04/03/14, 1891.43, 1893.80, 1882.65, 1888.77
04/02/14, 1886.61, 1893.17, 1883.79, 1890.90
04/01/14, 1873.96, 1885.84, 1873.96, 1885.52
03/31/14, 1859.16, 1875.18, 1859.16, 1872.34
03/28/14, 1850.07, 1866.63, 1850.07, 1857.62
03/27/14, 1852.11, 1855.55, 1842.11, 1849.04
03/26/14, 1867.09, 1875.92, 1852.56, 1852.56
03/25/14, 1859.48, 1871.87, 1855.96, 1865.62
03/24/14, 1867.67, 1873.34, 1849.69, 1857.44
03/21/14, 1874.53, 1883.97, 1863.46, 1866.52
03/20/14, 1860.09, 1873.49, 1854.63, 1872.01
03/19/14, 1872.25, 1874.14, 1850.35, 1860.77
03/18/14, 1858.92, 1873.76, 1858.92, 1872.25
03/17/14, 1842.81, 1862.30, 1842.81, 1858.83
03/14/14, 1845.07, 1852.44, 1839.57, 1841.13
03/13/14, 1869.06, 1874.40, 1841.86, 1846.34
03/12/14, 1866.15, 1868.38, 1854.38, 1868.20
03/11/14, 1878.26, 1882.35, 1863.88, 1867.63
03/10/14, 1877.86, 1877.87, 1867.04, 1877.17
03/07/14, 1878.52, 1883.57, 1870.56, 1878.04
03/06/14, 1874.18, 1881.94, 1874.18, 1877.03
03/05/14, 1874.05, 1876.53, 1871.11, 1873.81
03/04/14, 1849.23, 1876.23, 1849.23, 1873.91
03/03/14, 1857.68, 1857.68, 1834.44, 1845.73
02/28/14, 1855.12, 1867.92, 1847.67, 1859.45
02/27/14, 1844.90, 1854.53, 1841.13, 1854.29
02/26/14, 1845.79, 1852.65, 1840.66, 1845.16
02/25/14, 1847.66, 1852.91, 1840.19, 1845.12
02/24/14, 1836.78, 1858.71, 1836.78, 1847.61
02/21/14, 1841.07, 1846.13, 1835.60, 1836.25
02/20/14, 1829.24, 1842.79, 1824.58, 1839.78
02/19/14, 1838.90, 1847.50, 1826.99, 1828.75
02/18/14, 1839.03, 1842.87, 1835.01, 1840.76
02/14/14, 1828.46, 1841.65, 1825.59, 1838.63
02/13/14, 1814.82, 1830.25, 1809.22, 1829.83
02/12/14, 1820.12, 1826.55, 1815.97, 1819.26
02/11/14, 1800.45, 1823.54, 1800.41, 1819.75
02/10/14, 1796.20, 1799.94, 1791.83, 1799.84
02/07/14, 1776.01, 1798.03, 1776.01, 1797.02
02/06/14, 1752.99, 1774.06, 1752.99, 1773.43
02/05/14, 1753.38, 1755.79, 1737.92, 1751.64
02/04/14, 1743.82, 1758.73, 1743.82, 1755.20
02/03/14, 1782.68, 1784.83, 1739.66, 1741.89
01/31/14, 1790.88, 1793.88, 1772.26, 1782.59
01/30/14, 1777.17, 1798.77, 1777.17, 1794.19
01/29/14, 1790.15, 1790.15, 1770.45, 1774.20
01/28/14, 1783.00, 1793.87, 1779.49, 1792.50
01/27/14, 1791.03, 1795.98, 1772.88, 1781.56
01/24/14, 1826.96, 1826.96, 1790.29, 1790.29
01/23/14, 1842.29, 1842.29, 1820.06, 1828.46
01/22/14, 1844.71, 1846.87, 1840.88, 1844.86
01/21/14, 1841.05, 1849.31, 1832.38, 1843.80
01/17/14, 1844.23, 1846.04, 1835.23, 1838.70
01/16/14, 1847.99, 1847.99, 1840.30, 1845.89
01/15/14, 1840.52, 1850.84, 1840.52, 1848.38
01/14/14, 1821.36, 1839.26, 1821.36, 1838.88
01/13/14, 1841.26, 1843.45, 1815.52, 1819.20
01/10/14, 1840.06, 1843.15, 1832.43, 1842.37
01/09/14, 1839.00, 1843.23, 1830.38, 1838.13
01/08/14, 1837.90, 1840.02, 1831.40, 1837.49
01/07/14, 1828.71, 1840.10, 1828.71, 1837.88
01/06/14, 1832.31, 1837.16, 1823.73, 1826.77
01/03/14, 1833.21, 1838.24, 1829.13, 1831.37
01/02/14, 1845.86, 1845.86, 1827.74, 1831.98
12/31/13, 1842.61, 1849.44, 1842.41, 1848.36
12/30/13, 1841.47, 1842.47, 1838.77, 1841.07
12/27/13, 1842.97, 1844.89, 1839.81, 1841.40
12/26/13, 1834.96, 1842.84, 1834.96, 1842.02
12/24/13, 1828.02, 1833.32, 1828.02, 1833.32
12/23/13, 1822.92, 1829.75, 1822.92, 1827.99
12/20/13, 1810.39, 1823.75, 1810.25, 1818.32
12/19/13, 1809.00, 1810.88, 1801.35, 1809.60
12/18/13, 1781.46, 1811.08, 1767.99, 1810.65
12/17/13, 1786.47, 1786.77, 1777.05, 1781.00
12/16/13, 1777.48, 1792.22, 1777.48, 1786.54
12/13/13, 1777.98, 1780.92, 1772.45, 1775.32
12/12/13, 1781.71, 1782.99, 1772.28, 1775.50
12/11/13, 1802.76, 1802.97, 1780.09, 1782.22
12/10/13, 1807.60, 1808.52, 1801.75, 1802.62
12/09/13, 1806.21, 1811.52, 1806.21, 1808.37
12/06/13, 1788.36, 1806.04, 1788.36, 1805.09
12/05/13, 1792.82, 1792.82, 1783.38, 1785.03
12/04/13, 1793.15, 1799.80, 1779.09, 1792.81
12/03/13, 1800.10, 1800.10, 1787.85, 1795.15
12/02/13, 1806.55, 1810.02, 1798.60, 1800.90
11/29/13, 1808.69, 1813.55, 1803.98, 1805.81
11/27/13, 1803.48, 1808.27, 1802.77, 1807.23
11/26/13, 1802.87, 1808.42, 1800.77, 1802.75
11/25/13, 1806.33, 1808.10, 1800.58, 1802.48
11/22/13, 1797.21, 1804.84, 1794.70, 1804.76
11/21/13, 1783.52, 1797.16, 1783.52, 1795.85
11/20/13, 1789.59, 1795.73, 1777.23, 1781.37
11/19/13, 1790.79, 1795.51, 1784.72, 1787.87
11/18/13, 1798.82, 1802.33, 1788.00, 1791.53
11/15/13, 1790.66, 1798.22, 1790.66, 1798.18
11/14/13, 1782.75, 1791.53, 1780.22, 1790.62
11/13/13, 1764.37, 1782.00, 1760.64, 1782.00
11/12/13, 1769.51, 1771.78, 1762.29, 1767.69
11/11/13, 1769.96, 1773.44, 1767.85, 1771.89
11/08/13, 1748.37, 1770.78, 1747.63, 1770.61
11/07/13, 1770.74, 1774.54, 1746.20, 1747.15
11/06/13, 1765.00, 1773.74, 1764.40, 1770.49
11/05/13, 1765.67, 1767.03, 1755.76, 1762.97
11/04/13, 1763.40, 1768.78, 1761.56, 1767.93
11/01/13, 1758.70, 1765.67, 1752.70, 1761.64
10/31/13, 1763.24, 1768.53, 1755.72, 1756.54
10/30/13, 1772.27, 1775.22, 1757.24, 1763.31
10/29/13, 1762.93, 1772.09, 1762.93, 1771.95
10/28/13, 1759.42, 1764.99, 1757.67, 1762.11
10/25/13, 1756.01, 1759.82, 1752.45, 1759.77
10/24/13, 1747.48, 1753.94, 1745.50, 1752.07
10/23/13, 1752.27, 1752.27, 1740.50, 1746.38
10/22/13, 1746.48, 1759.33, 1746.48, 1754.67
10/21/13, 1745.20, 1747.79, 1740.67, 1744.66
10/18/13, 1736.72, 1745.31, 1735.74, 1744.50
10/17/13, 1720.17, 1733.45, 1714.12, 1733.15
10/16/13, 1700.49, 1721.76, 1700.49, 1721.54
10/15/13, 1709.17, 1711.57, 1695.93, 1698.06
10/14/13, 1699.86, 1711.03, 1692.13, 1710.14
10/11/13, 1691.09, 1703.44, 1688.52, 1703.20
10/10/13, 1660.88, 1692.56, 1660.88, 1692.56
10/09/13, 1656.99, 1662.47, 1646.47, 1656.40
10/08/13, 1676.22, 1676.79, 1655.03, 1655.45
10/07/13, 1687.15, 1687.15, 1674.70, 1676.12
10/04/13, 1678.79, 1691.94, 1677.33, 1690.50
10/03/13, 1692.35, 1692.35, 1670.36, 1678.66
10/02/13, 1691.90, 1693.87, 1680.34, 1693.87
10/01/13, 1682.41, 1696.55, 1682.07, 1695.00
09/30/13, 1687.26, 1687.26, 1674.99, 1681.55
09/27/13, 1695.52, 1695.52, 1687.11, 1691.75
09/26/13, 1694.05, 1703.85, 1693.11, 1698.67
09/25/13, 1698.02, 1701.71, 1691.88, 1692.77
09/24/13, 1702.60, 1707.63, 1694.90, 1697.42
09/23/13, 1711.44, 1711.44, 1697.10, 1701.84
09/20/13, 1722.44, 1725.23, 1708.89, 1709.91
09/19/13, 1727.34, 1729.86, 1720.20, 1722.34
09/18/13, 1705.74, 1729.44, 1700.35, 1725.52
09/17/13, 1697.73, 1705.52, 1697.73, 1704.76
09/16/13, 1691.70, 1704.95, 1691.70, 1697.60
09/13/13, 1685.04, 1688.73, 1682.22, 1687.99
09/12/13, 1689.21, 1689.97, 1681.96, 1683.42
09/11/13, 1681.04, 1689.13, 1678.70, 1689.13
09/10/13, 1674.32, 1684.09, 1674.32, 1683.99
09/09/13, 1656.85, 1672.40, 1656.85, 1671.71
09/06/13, 1657.44, 1664.83, 1640.62, 1655.17
09/05/13, 1653.28, 1659.17, 1653.07, 1655.08
09/04/13, 1640.72, 1655.72, 1637.41, 1653.08
09/03/13, 1635.95, 1651.35, 1633.41, 1639.77
08/30/13, 1638.89, 1640.08, 1628.05, 1632.97
08/29/13, 1633.50, 1646.41, 1630.88, 1638.17
08/28/13, 1630.25, 1641.18, 1627.47, 1634.96
08/27/13, 1652.54, 1652.54, 1629.05, 1630.48
08/26/13, 1664.29, 1669.51, 1656.02, 1656.78
08/23/13, 1659.92, 1664.85, 1654.81, 1663.50
08/22/13, 1645.03, 1659.55, 1645.03, 1656.96
08/21/13, 1650.66, 1656.99, 1639.43, 1642.80
08/20/13, 1646.81, 1658.92, 1646.08, 1652.35
08/19/13, 1655.25, 1659.18, 1645.84, 1646.06
08/16/13, 1661.22, 1663.60, 1652.61, 1655.83
08/15/13, 1679.61, 1679.61, 1658.59, 1661.32
08/14/13, 1693.88, 1695.52, 1684.83, 1685.39
08/13/13, 1690.65, 1696.81, 1682.62, 1694.16
08/12/13, 1688.37, 1691.49, 1683.35, 1689.47
08/09/13, 1696.10, 1699.42, 1686.02, 1691.42
08/08/13, 1693.35, 1700.18, 1688.38, 1697.48
08/07/13, 1695.30, 1695.30, 1684.91, 1690.91
08/06/13, 1705.79, 1705.79, 1693.29, 1697.37
08/05/13, 1708.01, 1709.24, 1703.55, 1707.14
08/02/13, 1706.10, 1709.67, 1700.68, 1709.67
08/01/13, 1689.42, 1707.85, 1689.42, 1706.87
07/31/13, 1687.76, 1698.43, 1684.94, 1685.73
07/30/13, 1687.92, 1693.19, 1682.42, 1685.96
07/29/13, 1690.32, 1690.92, 1681.86, 1685.33
07/26/13, 1687.31, 1691.85, 1676.03, 1691.65
07/25/13, 1685.21, 1690.94, 1680.07, 1690.25
07/24/13, 1696.06, 1698.38, 1682.57, 1685.94
07/23/13, 1696.63, 1698.78, 1691.13, 1692.39
07/22/13, 1694.41, 1697.61, 1690.67, 1695.53
07/19/13, 1686.15, 1692.09, 1684.08, 1692.09
07/18/13, 1681.05, 1693.12, 1681.05, 1689.37
07/17/13, 1677.91, 1684.75, 1677.91, 1680.91
07/16/13, 1682.70, 1683.73, 1671.84, 1676.26
07/15/13, 1679.59, 1684.51, 1677.89, 1682.50
07/12/13, 1675.26, 1680.19, 1672.33, 1680.19
07/11/13, 1657.41, 1676.63, 1657.41, 1675.02
07/10/13, 1651.56, 1657.92, 1647.66, 1652.62
07/09/13, 1642.89, 1654.18, 1642.89, 1652.32
07/08/13, 1634.20, 1644.68, 1634.20, 1640.46
07/05/13, 1618.65, 1632.07, 1614.71, 1631.89
07/03/13, 1611.48, 1618.97, 1604.57, 1615.41
07/02/13, 1614.29, 1624.26, 1606.77, 1614.08
07/01/13, 1609.78, 1626.61, 1609.78, 1614.96
06/28/13, 1611.12, 1615.94, 1601.06, 1606.28
06/27/13, 1606.44, 1620.07, 1606.44, 1613.20
06/26/13, 1592.27, 1606.83, 1592.27, 1603.26
06/25/13, 1577.52, 1593.79, 1577.09, 1588.03
06/24/13, 1588.77, 1588.77, 1560.33, 1573.09
06/21/13, 1588.62, 1599.19, 1577.70, 1592.43
06/20/13, 1624.62, 1624.62, 1584.32, 1588.19
06/19/13, 1651.83, 1652.45, 1628.91, 1628.93
06/18/13, 1639.77, 1654.19, 1639.77, 1651.81
06/17/13, 1630.64, 1646.50, 1630.34, 1639.04
06/14/13, 1635.52, 1640.80, 1623.96, 1626.73
06/13/13, 1612.15, 1639.25, 1608.07, 1636.36
06/12/13, 1629.94, 1637.71, 1610.92, 1612.52
06/11/13, 1638.64, 1640.13, 1622.92, 1626.13
06/10/13, 1644.67, 1648.69, 1639.26, 1642.81
06/07/13, 1625.27, 1644.40, 1625.27, 1643.38
06/06/13, 1609.29, 1622.56, 1598.23, 1622.56
06/05/13, 1629.05, 1629.31, 1607.09, 1608.90
06/04/13, 1640.73, 1646.53, 1623.62, 1631.38
06/03/13, 1631.71, 1640.42, 1622.72, 1640.42
05/31/13, 1652.13, 1658.99, 1630.74, 1630.74
05/30/13, 1649.14, 1661.91, 1648.61, 1654.41
05/29/13, 1656.57, 1656.57, 1640.05, 1648.36
05/28/13, 1652.63, 1674.21, 1652.63, 1660.06
05/24/13, 1646.67, 1649.78, 1636.88, 1649.60
05/23/13, 1651.62, 1655.50, 1635.53, 1650.51
05/22/13, 1669.39, 1687.18, 1648.86, 1655.35
05/21/13, 1666.20, 1674.93, 1662.67, 1669.16
05/20/13, 1665.71, 1672.84, 1663.52, 1666.29
05/17/13, 1652.45, 1667.47, 1652.45, 1667.47
05/16/13, 1658.07, 1660.51, 1648.60, 1650.47
05/15/13, 1649.13, 1661.49, 1646.68, 1658.78
05/14/13, 1633.75, 1651.10, 1633.75, 1650.34
05/13/13, 1632.10, 1636.00, 1626.74, 1633.77
05/10/13, 1626.69, 1633.70, 1623.71, 1633.70
05/09/13, 1632.69, 1635.01, 1623.09, 1626.67
05/08/13, 1625.95, 1632.78, 1622.70, 1632.69
05/07/13, 1617.55, 1626.03, 1616.64, 1625.96
05/06/13, 1614.40, 1619.77, 1614.21, 1617.50
05/03/13, 1597.60, 1618.46, 1597.60, 1614.42
05/02/13, 1582.77, 1598.60, 1582.77, 1597.59
05/01/13, 1597.55, 1597.55, 1581.28, 1582.70
04/30/13, 1593.58, 1597.57, 1586.50, 1597.57
04/29/13, 1582.34, 1596.65, 1582.34, 1593.61
04/26/13, 1585.16, 1585.78, 1577.56, 1582.24
04/25/13, 1578.93, 1592.64, 1578.93, 1585.16
04/24/13, 1578.78, 1583.00, 1575.80, 1578.79
04/23/13, 1562.50, 1579.58, 1562.50, 1578.78
04/22/13, 1555.25, 1565.55, 1548.19, 1562.50
04/19/13, 1541.61, 1555.89, 1539.40, 1555.25
04/18/13, 1552.03, 1554.38, 1536.03, 1541.61
04/17/13, 1574.57, 1574.57, 1543.69, 1552.01
04/16/13, 1552.36, 1575.35, 1552.36, 1574.57
04/15/13, 1588.84, 1588.84, 1552.28, 1552.36
04/12/13, 1593.30, 1593.30, 1579.97, 1588.85
04/11/13, 1587.73, 1597.35, 1586.17, 1593.37
04/10/13, 1568.61, 1589.07, 1568.61, 1587.73
04/09/13, 1563.11, 1573.89, 1560.92, 1568.61
04/08/13, 1553.26, 1563.07, 1548.63, 1563.07
04/05/13, 1559.98, 1559.98, 1539.50, 1553.28
04/04/13, 1553.69, 1562.60, 1552.52, 1559.98
04/03/13, 1570.25, 1571.47, 1549.80, 1553.69
04/02/13, 1562.17, 1573.66, 1562.17, 1570.25
04/01/13, 1569.18, 1570.57, 1558.47, 1562.17
03/28/13, 1562.86, 1570.28, 1561.08, 1569.19
03/27/13, 1563.75, 1564.07, 1551.90, 1562.85
03/26/13, 1551.69, 1563.95, 1551.69, 1563.77
03/25/13, 1556.89, 1564.91, 1546.22, 1551.69
03/22/13, 1545.90, 1557.74, 1545.90, 1556.89
03/21/13, 1558.71, 1558.71, 1543.55, 1545.80
03/20/13, 1548.34, 1561.56, 1548.34, 1558.71
03/19/13, 1552.10, 1557.25, 1538.57, 1548.34
03/18/13, 1560.70, 1560.70, 1545.13, 1552.10
03/15/13, 1563.21, 1563.62, 1555.74, 1560.70
03/14/13, 1554.52, 1563.32, 1554.52, 1563.23
03/13/13, 1552.48, 1556.39, 1548.25, 1554.52
03/12/13, 1556.22, 1556.77, 1548.24, 1552.48
03/11/13, 1551.15, 1556.27, 1547.36, 1556.22
03/08/13, 1544.26, 1552.48, 1542.94, 1551.18
03/07/13, 1541.46, 1545.78, 1541.46, 1544.26
03/06/13, 1539.79, 1545.25, 1538.11, 1541.46
03/05/13, 1525.20, 1543.47, 1525.20, 1539.79
03/04/13, 1518.20, 1525.27, 1512.29, 1525.20
03/01/13, 1514.68, 1519.99, 1501.48, 1518.20
02/28/13, 1515.99, 1525.34, 1514.46, 1514.68
02/27/13, 1496.94, 1520.08, 1494.88, 1515.99
02/26/13, 1487.85, 1498.99, 1485.01, 1496.94
02/25/13, 1515.60, 1525.84, 1487.85, 1487.85
02/22/13, 1502.42, 1515.64, 1502.42, 1515.60
02/21/13, 1511.95, 1511.95, 1497.29, 1502.42
02/20/13, 1530.94, 1530.94, 1511.41, 1511.95
02/19/13, 1519.79, 1530.94, 1519.79, 1530.94
02/15/13, 1521.38, 1524.24, 1514.14, 1519.79
02/14/13, 1520.33, 1523.14, 1514.02, 1521.38
02/13/13, 1519.43, 1524.69, 1515.93, 1520.33
02/12/13, 1517.01, 1522.29, 1515.61, 1519.43
02/11/13, 1517.93, 1518.31, 1513.61, 1517.01
02/08/13, 1509.39, 1518.31, 1509.39, 1517.93
02/07/13, 1512.12, 1512.90, 1498.49, 1509.39
02/06/13, 1511.29, 1512.53, 1504.71, 1512.12
02/05/13, 1495.71, 1514.96, 1495.71, 1511.29
02/04/13, 1513.17, 1513.17, 1495.02, 1495.71
02/01/13, 1498.11, 1514.41, 1498.11, 1513.17
01/31/13, 1501.96, 1504.19, 1496.76, 1498.11
01/30/13, 1507.84, 1509.94, 1500.11, 1501.96
01/29/13, 1500.18, 1509.35, 1498.09, 1507.84
01/28/13, 1502.96, 1503.23, 1496.33, 1500.18
01/25/13, 1494.82, 1503.26, 1494.82, 1502.96
01/24/13, 1494.81, 1502.27, 1489.46, 1494.82
01/23/13, 1492.56, 1496.13, 1489.90, 1494.81
01/22/13, 1485.98, 1492.56, 1481.16, 1492.56
01/18/13, 1480.95, 1485.98, 1475.81, 1485.98
01/17/13, 1472.63, 1485.16, 1472.63, 1480.94
01/16/13, 1472.33, 1473.96, 1467.60, 1472.63
01/15/13, 1470.67, 1473.31, 1463.76, 1472.34
01/14/13, 1472.05, 1472.05, 1465.69, 1470.68
01/11/13, 1472.12, 1472.75, 1467.58, 1472.05
